from,to,hundredth,thousandth
3711,2106,0,0
3711,2107,1,0
3711,2108,0,0
3711,2109,2,0
3711,2110,2,0
3711,2111,0,0
3711,2112,0,0
3711,2113,1,0
3711,2114,0,0
3711,2201,5,1
3711,2202,9,1
3711,2203,0,0
3711,2204,0,0
3711,2205,8,1
3711,2206,32,3
3711,2207,1,0
3711,2208,0,0
3711,2224,16,2
3711,2301,5,1
3711,2302,16,2
3711,2303,6,1
3711,2304,8,1
3711,2305,3,0
3711,2306,0,0
3711,2307,3,0
3711,2308,14,1
3711,2309,3,0
3711,2310,21,2
3711,2311,16,2
3711,2312,1,0
3711,2327,2,0
3711,3101,3,0
3711,3201,3,0
3711,3202,0,0
3711,3203,3,0
3711,3204,0,0
3711,3205,0,0
3711,3206,2,0
3711,3207,3,0
3711,3208,1,0
3711,3209,0,0
3711,3210,0,0
3711,3211,0,0
3711,3212,0,0
3711,3213,0,0
3711,3301,0,0
3711,3302,1,0
3711,3303,6,1
3711,3304,0,0
3711,3305,0,0
3711,3306,0,0
3711,3307,0,0
3711,3308,0,0
3711,3309,0,0
3711,3310,0,0
3711,3311,0,0
3711,3401,1,0
3711,3402,0,0
3711,3403,1,0
3711,3404,1,0
3711,3405,0,0
3711,3406,1,0
3711,3407,0,0
3711,3408,1,0
3711,3410,0,0
3711,3411,0,0
3711,3412,0,0
3711,3413,0,0
3711,3415,0,0
3711,3416,0,0
3711,3417,0,0
3711,3418,0,0
3711,3501,0,0
3711,3502,0,0
3711,3503,0,0
3711,3504,0,0
3711,3505,0,0
3711,3506,0,0
3711,3507,0,0
3711,3508,0,0
3711,3509,0,0
3711,3601,0,0
3711,3602,0,0
3711,3603,0,0
3711,3604,0,0
3711,3605,0,0
3711,3606,0,0
3711,3607,0,0
3711,3608,0,0
3711,3609,0,0
3711,3610,0,0
3711,3611,1,0
3711,3701,24,2
3711,3702,26,3
3711,3703,43,4
3711,3704,2,0
3711,3705,2,0
3711,3706,14,1
3711,3707,42,4
3711,3708,9,1
3711,3709,7,1
3711,3710,5,1
3711,3711,24710,2471
3711,3713,80,8
3711,3714,9,1
3711,3715,3,0
3711,3716,3,0
3711,3717,1,0
3711,4101,2,0
3711,4102,1,0
3711,4103,1,0
3711,4104,1,0
3711,4105,2,0
3711,4106,0,0
3711,4107,0,0
3711,4108,0,0
3711,4109,1,0
3711,4110,0,0
3711,4111,0,0
3711,4112,0,0
3711,4113,1,0
3711,4114,3,0
3711,4115,0,0
3711,4116,0,0
3711,4117,0,0
3711,4201,1,0
3711,4202,0,0
3711,4203,0,0
3711,4205,0,0
3711,4206,0,0
3711,4207,3,0
3711,4208,0,0
3711,4209,0,0
3711,4210,0,0
3711,4211,2,0
3711,4212,0,0
3711,4213,0,0
3711,4228,0,0
3711,4290,0,0
3711,4301,0,0
3711,4302,0,0
3711,4303,0,0
3711,4304,0,0
3711,4305,0,0
3711,4306,0,0
3711,4307,0,0
3711,4308,0,0
3711,4309,2,0
3711,4310,0,0
3711,4311,0,0
3711,4312,1,0
3711,4313,0,0
3711,4331,0,0
3711,4401,2,0
3711,4402,0,0
3711,4403,0,0
3711,4404,0,0
3711,4405,0,0
3711,4406,0,0
3711,4407,0,0
3711,4408,0,0
3711,4409,0,0
3711,4412,0,0
3711,4413,0,0
3711,4414,0,0
3711,4415,0,0
3711,4416,0,0
3711,4417,0,0
3711,4418,0,0
3711,4419,0,0
3711,4420,0,0
3711,4451,0,0
3711,4452,0,0
3711,4453,0,0
3711,4501,0,0
3711,4502,0,0
3711,4503,0,0
3711,4504,0,0
3711,4505,0,0
3711,4506,0,0
3711,4507,0,0
3711,4508,0,0
3711,4509,0,0
3711,4510,0,0
3711,4511,0,0
3711,4512,0,0
3711,4513,0,0
3711,4514,0,0
3711,4601,0,0
3711,4602,0,0
3711,4690,0,0
3711,5000,2,0
3711,5101,3,0
3711,5103,0,0
3711,5104,0,0
3711,5105,0,0
3711,5106,0,0
3711,5107,0,0
3711,5108,0,0
3711,5109,0,0
3711,5110,0,0
3711,5111,1,0
3711,5113,0,0
3711,5114,2,0
3711,5115,1,0
3711,5116,0,0
3711,5117,0,0
3711,5118,1,0
3711,5119,0,0
3711,5120,0,0
3711,5132,0,0
3711,5133,0,0
3711,5134,2,0
3711,5201,1,0
3711,5202,0,0
3711,5203,0,0
3711,5204,0,0
3711,5205,0,0
3711,5206,0,0
3711,5223,0,0
3711,5226,0,0
3711,5227,1,0
3711,5301,0,0
3711,5303,1,0
3711,5304,0,0
3711,5305,1,0
3711,5306,1,0
3711,5307,1,0
3711,5308,2,0
3711,5309,1,0
3711,5323,2,0
3711,5325,1,0
3711,5326,1,0
3711,5328,0,0
3711,5329,2,0
3711,5331,0,0
3711,5333,1,0
3711,5334,0,0
3711,5401,0,0
3711,5402,0,0
3711,5403,0,0
3711,5404,0,0
3711,5405,0,0
3711,5406,0,0
3711,5425,0,0
3711,6101,4,0
3711,6102,0,0
3711,6103,0,0
3711,6104,0,0
3711,6105,0,0
3711,6106,0,0
3711,6107,0,0
3711,6108,0,0
3711,6109,0,0
3711,6110,0,0
3711,6201,1,0
3711,6202,0,0
3711,6203,0,0
3711,6204,0,0
3711,6205,0,0
3711,6206,1,0
3711,6207,0,0
3711,6208,0,0
3711,6209,1,0
3711,6210,0,0
3711,6211,0,0
3711,6212,0,0
3711,6229,0,0
3711,6230,0,0
3711,6301,5,1
3711,6302,0,0
3711,6322,0,0
3711,6323,0,0
3711,6325,0,0
3711,6326,0,0
3711,6327,0,0
3711,6328,0,0
3711,6401,1,0
3711,6402,0,0
3711,6403,0,0
3711,6404,0,0
3711,6405,0,0
3711,6501,1,0
3711,6502,0,0
3711,6504,0,0
3711,6505,1,0
3711,6523,0,0
3711,6527,0,0
3711,6528,0,0
3711,6529,0,0
3711,6530,0,0
3711,6531,0,0
3711,6532,0,0
3711,6540,0,0
3711,6542,0,0
3711,6543,0,0
3711,6590,0,0
3713,90,0,0
3713,1101,11,1
3713,1201,3,0
3713,1301,4,0
3713,1302,1,0
3713,1303,0,0
3713,1304,2,0
3713,1305,1,0
3713,1306,1,0
3713,1307,0,0
3713,1308,1,0
3713,1309,4,0
3713,1310,0,0
3713,1311,0,0
3713,1401,0,0
3713,1402,1,0
3713,1403,0,0
3713,1404,0,0
3713,1405,0,0
3713,1406,0,0
3713,1407,0,0
3713,1408,2,0
3713,1409,1,0
3713,1410,2,0
3713,1411,1,0
3713,1501,2,0
3713,1502,0,0
3713,1503,0,0
3713,1504,0,0
3713,1505,4,0
3713,1506,0,0
3713,1507,5,1
3713,1508,0,0
3713,1509,0,0
3713,1522,1,0
3713,1525,0,0
3713,1529,0,0
3713,2101,7,1
3713,2102,3,0
3713,2103,1,0
3713,2104,2,0
3713,2105,1,0
3713,2106,1,0
3713,2107,0,0
3713,2108,0,0
3713,2109,0,0
3713,2110,2,0
3713,2111,1,0
3713,2112,0,0
3713,2113,0,0
3713,2114,0,0
3713,2201,7,1
3713,2202,6,1
3713,2203,0,0
3713,2204,10,1
3713,2205,3,0
3713,2206,45,4
3713,2207,1,0
3713,2208,1,0
3713,2224,10,1
3713,2301,39,4
3713,2302,16,2
3713,2303,8,1
3713,2304,5,1
3713,2305,9,1
3713,2306,3,0
3713,2307,4,0
3713,2308,13,1
3713,2309,20,2
3713,2310,32,3
3713,2311,11,1
3713,2312,4,0
3713,2327,0,0
3713,3101,1,0
3713,3201,8,1
3713,3202,4,0
3713,3203,32,3
3713,3204,2,0
3713,3205,1,0
3713,3206,0,0
3713,3207,31,3
3713,3208,4,0
3713,3209,1,0
3713,3210,3,0
3713,3211,0,0
3713,3212,1,0
3713,3213,1,0
3713,3301,4,0
3713,3302,6,1
3713,3303,7,1
3713,3304,0,0
3713,3305,0,0
3713,3306,2,0
3713,3307,9,1
3713,3308,0,0
3713,3309,2,0
3713,3310,22,2
3713,3311,3,0
3713,3401,3,0
3713,3402,2,0
3713,3403,1,0
3713,3404,0,0
3713,3405,0,0
3713,3406,1,0
3713,3407,0,0
3713,3408,0,0
3713,3410,0,0
3713,3411,2,0
3713,3412,5,1
3713,3413,4,0
3713,3415,0,0
3713,3416,0,0
3713,3417,1,0
3713,3418,0,0
3713,3501,5,1
3713,3502,1,0
3713,3503,0,0
3713,3504,0,0
3713,3505,1,0
3713,3506,0,0
3713,3507,2,0
3713,3508,0,0
3713,3509,1,0
3713,3601,0,0
3713,3602,0,0
3713,3603,0,0
3713,3604,1,0
3713,3605,0,0
3713,3606,0,0
3713,3607,5,1
3713,3608,0,0
3713,3609,1,0
3713,3610,0,0
3713,3611,1,0
3713,3701,45,4
3713,3702,12,1
3713,3703,26,3
3713,3704,49,5
3713,3705,4,0
3713,3706,20,2
3713,3707,15,2
3713,3708,56,6
3713,3709,45,4
3713,3710,2,0
3713,3711,68,7
3713,3713,92902,9290
3713,3714,6,1
3713,3715,11,1
3713,3716,8,1
3713,3717,10,1
3713,4101,0,0
3713,4102,1,0
3713,4103,8,1
3713,4104,1,0
3713,4105,1,0
3713,4106,0,0
3713,4107,0,0
3713,4108,3,0
3713,4109,0,0
3713,4110,0,0
3713,4111,0,0
3713,4112,0,0
3713,4113,6,1
3713,4114,0,0
3713,4115,1,0
3713,4116,3,0
3713,4117,1,0
3713,4201,6,1
3713,4202,1,0
3713,4203,1,0
3713,4205,0,0
3713,4206,2,0
3713,4207,0,0
3713,4208,3,0
3713,4209,3,0
3713,4210,0,0
3713,4211,1,0
3713,4212,0,0
3713,4213,1,0
3713,4228,0,0
3713,4290,0,0
3713,4301,0,0
3713,4302,0,0
3713,4303,0,0
3713,4304,0,0
3713,4305,1,0
3713,4306,0,0
3713,4307,0,0
3713,4308,0,0
3713,4309,2,0
3713,4310,0,0
3713,4311,0,0
3713,4312,0,0
3713,4313,0,0
3713,4331,0,0
3713,4401,3,0
3713,4402,0,0
3713,4403,1,0
3713,4404,0,0
3713,4405,6,1
3713,4406,0,0
3713,4407,0,0
3713,4408,0,0
3713,4409,0,0
3713,4412,0,0
3713,4413,0,0
3713,4414,0,0
3713,4415,0,0
3713,4416,0,0
3713,4417,0,0
3713,4418,0,0
3713,4419,0,0
3713,4420,0,0
3713,4451,0,0
3713,4452,0,0
3713,4453,0,0
3713,4501,0,0
3713,4502,0,0
3713,4503,0,0
3713,4504,0,0
3713,4505,0,0
3713,4506,0,0
3713,4507,0,0
3713,4508,0,0
3713,4509,0,0
3713,4510,0,0
3713,4511,1,0
3713,4512,0,0
3713,4513,0,0
3713,4514,0,0
3713,4601,0,0
3713,4602,0,0
3713,4690,0,0
3713,5000,6,1
3713,5101,3,0
3713,5103,0,0
3713,5104,0,0
3713,5105,3,0
3713,5106,0,0
3713,5107,0,0
3713,5108,5,1
3713,5109,0,0
3713,5110,3,0
3713,5111,0,0
3713,5113,0,0
3713,5114,0,0
3713,5115,1,0
3713,5116,0,0
3713,5117,1,0
3713,5118,0,0
3713,5119,0,0
3713,5120,0,0
3713,5132,3,0
3713,5133,0,0
3713,5134,1,0
3713,5201,2,0
3713,5202,5,1
3713,5203,3,0
3713,5204,2,0
3713,5205,6,1
3713,5206,1,0
3713,5223,3,0
3713,5226,2,0
3713,5227,0,0
3713,5301,1,0
3713,5303,0,0
3713,5304,3,0
3713,5305,0,0
3713,5306,1,0
3713,5307,0,0
3713,5308,2,0
3713,5309,3,0
3713,5323,2,0
3713,5325,10,1
3713,5326,14,1
3713,5328,2,0
3713,5329,1,0
3713,5331,1,0
3713,5333,2,0
3713,5334,2,0
3713,5401,0,0
3713,5402,0,0
3713,5403,0,0
3713,5404,0,0
3713,5405,0,0
3713,5406,0,0
3713,5425,0,0
3713,6101,4,0
3713,6102,0,0
3713,6103,0,0
3713,6104,0,0
3713,6105,4,0
3713,6106,0,0
3713,6107,5,1
3713,6108,0,0
3713,6109,3,0
3713,6110,0,0
3713,6201,0,0
3713,6202,0,0
3713,6203,0,0
3713,6204,0,0
3713,6205,1,0
3713,6206,0,0
3713,6207,0,0
3713,6208,0,0
3713,6209,2,0
3713,6210,0,0
3713,6211,0,0
3713,6212,0,0
3713,6229,0,0
3713,6230,0,0
3713,6301,0,0
3713,6302,0,0
3713,6322,0,0
3713,6323,0,0
3713,6325,0,0
3713,6326,0,0
3713,6327,0,0
3713,6328,0,0
3713,6401,0,0
3713,6402,0,0
3713,6403,0,0
3713,6404,2,0
3713,6405,0,0
3713,6501,1,0
3713,6502,0,0
3713,6504,3,0
3713,6505,3,0
3713,6523,0,0
3713,6527,0,0
3713,6528,1,0
3713,6529,0,0
3713,6530,0,0
3713,6531,0,0
3713,6532,0,0
3713,6540,1,0
3713,6542,3,0
3713,6543,0,0
3713,6590,0,0
3714,90,0,0
3714,1101,1,0
3714,1201,0,0
3714,1301,1,0
3714,1302,1,0
3714,1303,0,0
3714,1304,2,0
3714,1305,2,0
3714,1306,1,0
3714,1307,1,0
3714,1308,0,0
3714,1309,29,3
3714,1310,0,0
3714,1311,46,5
3714,1401,0,0
3714,1402,0,0
3714,1403,0,0
3714,1404,0,0
3714,1405,0,0
3714,1406,0,0
3714,1407,0,0
3714,1408,0,0
3714,1409,0,0
3714,1410,0,0
3714,1411,0,0
3714,1501,1,0
3714,1502,0,0
3714,1503,0,0
3714,1504,1,0
3714,1505,0,0
3714,1506,0,0
3714,1507,5,1
3714,1508,0,0
3714,1509,1,0
3714,1522,0,0
3714,1525,0,0
3714,1529,0,0
3714,2101,0,0
3714,2102,3,0
3714,2103,1,0
3714,2104,0,0
3714,2105,0,0
3714,2106,0,0
3714,2107,1,0
3714,2108,0,0
3714,2109,0,0
3714,2110,1,0
3714,2111,0,0
3714,2112,1,0
3714,2113,0,0
3714,2114,1,0
3714,2201,1,0
3714,2202,2,0
3714,2203,0,0
3714,2204,0,0
3714,2205,0,0
3714,2206,0,0
3714,2207,0,0
3714,2208,0,0
3714,2224,1,0
3714,2301,1,0
3714,2302,4,0
3714,2303,0,0
3714,2304,0,0
3714,2305,0,0
3714,2306,2,0
3714,2307,1,0
3714,2308,1,0
3714,2309,0,0
3714,2310,1,0
3714,2311,1,0
3714,2312,0,0
3714,2327,0,0
3714,3101,2,0
3714,3201,1,0
3714,3202,0,0
3714,3203,0,0
3714,3204,0,0
3714,3205,0,0
3714,3206,0,0
3714,3207,1,0
3714,3208,0,0
3714,3209,0,0
3714,3210,0,0
3714,3211,0,0
3714,3212,1,0
3714,3213,0,0
3714,3301,0,0
3714,3302,0,0
3714,3303,8,1
3714,3304,0,0
3714,3305,0,0
3714,3306,0,0
3714,3307,0,0
3714,3308,0,0
3714,3309,0,0
3714,3310,3,0
3714,3311,0,0
3714,3401,0,0
3714,3402,0,0
3714,3403,0,0
3714,3404,0,0
3714,3405,0,0
3714,3406,0,0
3714,3407,0,0
3714,3408,0,0
3714,3410,0,0
3714,3411,0,0
3714,3412,0,0
3714,3413,0,0
3714,3415,0,0
3714,3416,3,0
3714,3417,0,0
3714,3418,0,0
3714,3501,0,0
3714,3502,2,0
3714,3503,0,0
3714,3504,0,0
3714,3505,0,0
3714,3506,0,0
3714,3507,1,0
3714,3508,0,0
3714,3509,0,0
3714,3601,1,0
3714,3602,0,0
3714,3603,0,0
3714,3604,0,0
3714,3605,0,0
3714,3606,0,0
3714,3607,0,0
3714,3608,0,0
3714,3609,0,0
3714,3610,0,0
3714,3611,0,0
3714,3701,35,3
3714,3702,3,0
3714,3703,4,0
3714,3704,4,0
3714,3705,7,1
3714,3706,3,0
3714,3707,12,1
3714,3708,17,2
3714,3709,13,1
3714,3710,6,1
3714,3711,3,0
3714,3713,4,0
3714,3714,50051,5005
3714,3715,34,3
3714,3716,20,2
3714,3717,3,0
3714,4101,0,0
3714,4102,0,0
3714,4103,0,0
3714,4104,0,0
3714,4105,0,0
3714,4106,0,0
3714,4107,1,0
3714,4108,1,0
3714,4109,1,0
3714,4110,0,0
3714,4111,0,0
3714,4112,0,0
3714,4113,1,0
3714,4114,0,0
3714,4115,0,0
3714,4116,0,0
3714,4117,0,0
3714,4201,0,0
3714,4202,0,0
3714,4203,0,0
3714,4205,0,0
3714,4206,0,0
3714,4207,0,0
3714,4208,0,0
3714,4209,0,0
3714,4210,0,0
3714,4211,0,0
3714,4212,0,0
3714,4213,0,0
3714,4228,0,0
3714,4290,3,0
3714,4301,1,0
3714,4302,0,0
3714,4303,0,0
3714,4304,0,0
3714,4305,0,0
3714,4306,0,0
3714,4307,0,0
3714,4308,0,0
3714,4309,0,0
3714,4310,0,0
3714,4311,0,0
3714,4312,0,0
3714,4313,0,0
3714,4331,0,0
3714,4401,0,0
3714,4402,0,0
3714,4403,0,0
3714,4404,0,0
3714,4405,0,0
3714,4406,0,0
3714,4407,0,0
3714,4408,0,0
3714,4409,0,0
3714,4412,0,0
3714,4413,0,0
3714,4414,0,0
3714,4415,0,0
3714,4416,0,0
3714,4417,0,0
3714,4418,0,0
3714,4419,0,0
3714,4420,0,0
3714,4451,0,0
3714,4452,0,0
3714,4453,0,0
3714,4501,0,0
3714,4502,0,0
3714,4503,0,0
3714,4504,0,0
3714,4505,0,0
3714,4506,0,0
3714,4507,0,0
3714,4508,0,0
3714,4509,0,0
3714,4510,0,0
3714,4511,0,0
3714,4512,0,0
3714,4513,0,0
3714,4514,0,0
3714,4601,0,0
3714,4602,0,0
3714,4690,0,0
3714,5000,0,0
3714,5101,2,0
3714,5103,0,0
3714,5104,0,0
3714,5105,0,0
3714,5106,0,0
3714,5107,2,0
3714,5108,0,0
3714,5109,0,0
3714,5110,1,0
3714,5111,0,0
3714,5113,1,0
3714,5114,0,0
3714,5115,0,0
3714,5116,5,1
3714,5117,1,0
3714,5118,0,0
3714,5119,2,0
3714,5120,0,0
3714,5132,0,0
3714,5133,0,0
3714,5134,0,0
3714,5201,1,0
3714,5202,0,0
3714,5203,1,0
3714,5204,0,0
3714,5205,0,0
3714,5206,0,0
3714,5223,0,0
3714,5226,0,0
3714,5227,0,0
3714,5301,1,0
3714,5303,0,0
3714,5304,2,0
3714,5305,0,0
3714,5306,0,0
3714,5307,0,0
3714,5308,0,0
3714,5309,0,0
3714,5323,0,0
3714,5325,0,0
3714,5326,0,0
3714,5328,0,0
3714,5329,2,0
3714,5331,0,0
3714,5333,0,0
3714,5334,0,0
3714,5401,0,0
3714,5402,0,0
3714,5403,0,0
3714,5404,0,0
3714,5405,0,0
3714,5406,0,0
3714,5425,0,0
3714,6101,0,0
3714,6102,0,0
3714,6103,0,0
3714,6104,0,0
3714,6105,1,0
3714,6106,0,0
3714,6107,0,0
3714,6108,0,0
3714,6109,3,0
3714,6110,1,0
3714,6201,2,0
3714,6202,0,0
3714,6203,0,0
3714,6204,0,0
3714,6205,0,0
3714,6206,0,0
3714,6207,0,0
3714,6208,0,0
3714,6209,1,0
3714,6210,2,0
3714,6211,0,0
3714,6212,1,0
3714,6229,0,0
3714,6230,0,0
3714,6301,1,0
3714,6302,0,0
3714,6322,0,0
3714,6323,0,0
3714,6325,0,0
3714,6326,0,0
3714,6327,0,0
3714,6328,0,0
3714,6401,0,0
3714,6402,0,0
3714,6403,0,0
3714,6404,0,0
3714,6405,0,0
3714,6501,3,0
3714,6502,0,0
3714,6504,0,0
3714,6505,0,0
3714,6523,0,0
3714,6527,0,0
3714,6528,0,0
3714,6529,0,0
3714,6530,0,0
3714,6531,0,0
3714,6532,0,0
3714,6540,1,0
3714,6542,0,0
3714,6543,0,0
3714,6590,0,0
3715,90,0,0
3715,1101,0,0
3715,1201,2,0
3715,1301,0,0
3715,1302,0,0
3715,1303,0,0
3715,1304,16,2
3715,1305,12,1
3715,1306,1,0
3715,1307,0,0
3715,1308,0,0
3715,1309,5,1
3715,1310,1,0
3715,1311,0,0
3715,1401,0,0
3715,1402,0,0
3715,1403,0,0
3715,1404,3,0
3715,1405,0,0
3715,1406,0,0
3715,1407,0,0
3715,1408,2,0
3715,1409,0,0
3715,1410,0,0
3715,1411,0,0
3715,1501,0,0
3715,1502,2,0
3715,1503,0,0
3715,1504,0,0
3715,1505,0,0
3715,1506,0,0
3715,1507,0,0
3715,1508,1,0
3715,1509,0,0
3715,1522,0,0
3715,1525,0,0
3715,1529,0,0
3715,2101,1,0
3715,2102,0,0
3715,2103,1,0
3715,2104,2,0
3715,2105,0,0
3715,2106,0,0
3715,2107,0,0
3715,2108,0,0
3715,2109,0,0
3715,2110,0,0
3715,2111,0,0
3715,2112,0,0
3715,2113,0,0
3715,2114,0,0
3715,2201,0,0
3715,2202,7,1
3715,2203,0,0
3715,2204,0,0
3715,2205,2,0
3715,2206,0,0
3715,2207,0,0
3715,2208,0,0
3715,2224,1,0
3715,2301,3,0
3715,2302,7,1
3715,2303,2,0
3715,2304,4,0
3715,2305,7,1
3715,2306,0,0
3715,2307,12,1
3715,2308,3,0
3715,2309,0,0
3715,2310,2,0
3715,2311,7,1
3715,2312,1,0
3715,2327,3,0
3715,3101,0,0
3715,3201,0,0
3715,3202,0,0
3715,3203,4,0
3715,3204,0,0
3715,3205,0,0
3715,3206,1,0
3715,3207,0,0
3715,3208,0,0
3715,3209,0,0
3715,3210,8,1
3715,3211,0,0
3715,3212,1,0
3715,3213,0,0
3715,3301,0,0
3715,3302,0,0
3715,3303,3,0
3715,3304,0,0
3715,3305,0,0
3715,3306,0,0
3715,3307,1,0
3715,3308,1,0
3715,3309,0,0
3715,3310,0,0
3715,3311,0,0
3715,3401,1,0
3715,3402,3,0
3715,3403,0,0
3715,3404,1,0
3715,3405,1,0
3715,3406,0,0
3715,3407,0,0
3715,3408,2,0
3715,3410,0,0
3715,3411,0,0
3715,3412,0,0
3715,3413,0,0
3715,3415,0,0
3715,3416,0,0
3715,3417,0,0
3715,3418,0,0
3715,3501,0,0
3715,3502,0,0
3715,3503,0,0
3715,3504,0,0
3715,3505,0,0
3715,3506,0,0
3715,3507,0,0
3715,3508,0,0
3715,3509,0,0
3715,3601,2,0
3715,3602,0,0
3715,3603,0,0
3715,3604,0,0
3715,3605,0,0
3715,3606,0,0
3715,3607,0,0
3715,3608,0,0
3715,3609,0,0
3715,3610,1,0
3715,3611,0,0
3715,3701,22,2
3715,3702,10,1
3715,3703,6,1
3715,3704,7,1
3715,3705,8,1
3715,3706,6,1
3715,3707,22,2
3715,3708,22,2
3715,3709,22,2
3715,3710,4,0
3715,3711,8,1
3715,3713,13,1
3715,3714,42,4
3715,3715,51306,5131
3715,3716,7,1
3715,3717,14,1
3715,4101,1,0
3715,4102,2,0
3715,4103,0,0
3715,4104,0,0
3715,4105,2,0
3715,4106,0,0
3715,4107,0,0
3715,4108,0,0
3715,4109,26,3
3715,4110,0,0
3715,4111,1,0
3715,4112,0,0
3715,4113,1,0
3715,4114,0,0
3715,4115,0,0
3715,4116,0,0
3715,4117,1,0
3715,4201,0,0
3715,4202,0,0
3715,4203,0,0
3715,4205,1,0
3715,4206,0,0
3715,4207,0,0
3715,4208,0,0
3715,4209,0,0
3715,4210,0,0
3715,4211,0,0
3715,4212,0,0
3715,4213,0,0
3715,4228,0,0
3715,4290,6,1
3715,4301,0,0
3715,4302,0,0
3715,4303,0,0
3715,4304,0,0
3715,4305,0,0
3715,4306,0,0
3715,4307,0,0
3715,4308,0,0
3715,4309,0,0
3715,4310,1,0
3715,4311,0,0
3715,4312,0,0
3715,4313,0,0
3715,4331,0,0
3715,4401,0,0
3715,4402,0,0
3715,4403,1,0
3715,4404,0,0
3715,4405,0,0
3715,4406,0,0
3715,4407,0,0
3715,4408,0,0
3715,4409,0,0
3715,4412,0,0
3715,4413,0,0
3715,4414,0,0
3715,4415,0,0
3715,4416,0,0
3715,4417,0,0
3715,4418,0,0
3715,4419,0,0
3715,4420,0,0
3715,4451,0,0
3715,4452,0,0
3715,4453,0,0
3715,4501,0,0
3715,4502,0,0
3715,4503,1,0
3715,4504,0,0
3715,4505,0,0
3715,4506,0,0
3715,4507,0,0
3715,4508,0,0
3715,4509,0,0
3715,4510,0,0
3715,4511,0,0
3715,4512,0,0
3715,4513,0,0
3715,4514,0,0
3715,4601,0,0
3715,4602,0,0
3715,4690,0,0
3715,5000,0,0
3715,5101,1,0
3715,5103,0,0
3715,5104,0,0
3715,5105,0,0
3715,5106,0,0
3715,5107,6,1
3715,5108,0,0
3715,5109,2,0
3715,5110,0,0
3715,5111,1,0
3715,5113,0,0
3715,5114,1,0
3715,5115,2,0
3715,5116,0,0
3715,5117,1,0
3715,5118,0,0
3715,5119,0,0
3715,5120,1,0
3715,5132,0,0
3715,5133,0,0
3715,5134,0,0
3715,5201,0,0
3715,5202,0,0
3715,5203,0,0
3715,5204,0,0
3715,5205,1,0
3715,5206,0,0
3715,5223,0,0
3715,5226,0,0
3715,5227,0,0
3715,5301,0,0
3715,5303,0,0
3715,5304,0,0
3715,5305,0,0
3715,5306,0,0
3715,5307,0,0
3715,5308,0,0
3715,5309,2,0
3715,5323,1,0
3715,5325,0,0
3715,5326,3,0
3715,5328,0,0
3715,5329,0,0
3715,5331,0,0
3715,5333,0,0
3715,5334,0,0
3715,5401,0,0
3715,5402,0,0
3715,5403,0,0
3715,5404,0,0
3715,5405,0,0
3715,5406,0,0
3715,5425,0,0
3715,6101,4,0
3715,6102,0,0
3715,6103,0,0
3715,6104,1,0
3715,6105,0,0
3715,6106,0,0
3715,6107,1,0
3715,6108,0,0
3715,6109,0,0
3715,6110,0,0
3715,6201,0,0
3715,6202,0,0
3715,6203,0,0
3715,6204,0,0
3715,6205,0,0
3715,6206,1,0
3715,6207,0,0
3715,6208,0,0
3715,6209,1,0
3715,6210,0,0
3715,6211,0,0
3715,6212,0,0
3715,6229,0,0
3715,6230,0,0
3715,6301,0,0
3715,6302,1,0
3715,6322,1,0
3715,6323,0,0
3715,6325,0,0
3715,6326,0,0
3715,6327,0,0
3715,6328,0,0
3715,6401,0,0
3715,6402,0,0
3715,6403,0,0
3715,6404,0,0
3715,6405,0,0
3715,6501,0,0
3715,6502,0,0
3715,6504,0,0
3715,6505,0,0
3715,6523,1,0
3715,6527,0,0
3715,6528,0,0
3715,6529,0,0
3715,6530,0,0
3715,6531,0,0
3715,6532,0,0
3715,6540,1,0
3715,6542,0,0
3715,6543,0,0
3715,6590,0,0
3716,90,0,0
3716,1101,6,1
3716,1201,2,0
3716,1301,0,0
3716,1302,0,0
3716,1303,0,0
3716,1304,0,0
3716,1305,0,0
3716,1306,3,0
3716,1307,3,0
3716,1308,1,0
3716,1309,12,1
3716,1310,1,0
3716,1311,0,0
3716,1401,1,0
3716,1402,3,0
3716,1403,0,0
3716,1404,1,0
3716,1405,0,0
3716,1406,0,0
3716,1407,2,0
3716,1408,0,0
3716,1409,0,0
3716,1410,1,0
3716,1411,1,0
3716,1501,1,0
3716,1502,0,0
3716,1503,0,0
3716,1504,0,0
3716,1505,0,0
3716,1506,0,0
3716,1507,0,0
3716,1508,0,0
3716,1509,1,0
3716,1522,5,0
3716,1525,0,0
3716,1529,0,0
3716,2101,3,0
3716,2102,1,0
3716,2103,0,0
3716,2104,0,0
3716,2105,0,0
3716,2106,0,0
3716,2107,0,0
3716,2108,0,0
3716,2109,0,0
3716,2110,0,0
3716,2111,0,0
3716,2112,1,0
3716,2113,3,0
3716,2114,0,0
3716,2201,4,0
3716,2202,3,0
3716,2203,1,0
3716,2204,1,0
3716,2205,6,1
3716,2206,1,0
3716,2207,0,0
3716,2208,1,0
3716,2224,0,0
3716,2301,1,0
3716,2302,3,0
3716,2303,0,0
3716,2304,0,0
3716,2305,1,0
3716,2306,3,0
3716,2307,1,0
3716,2308,1,0
3716,2309,0,0
3716,2310,3,0
3716,2311,0,0
3716,2312,1,0
3716,2327,0,0
3716,3101,1,0
3716,3201,2,0
3716,3202,0,0
3716,3203,2,0
3716,3204,0,0
3716,3205,0,0
3716,3206,0,0
3716,3207,0,0
3716,3208,2,0
3716,3209,3,0
3716,3210,1,0
